content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Ada baiknya sekarang diterbitkan kebijakan untuk pembayaran cod, pemesan dibolehkan membuka paket lebih dahulu, jika sesuai pesanan dibayar jika tidak sesuai pesanan batalkan pembelian. Sebab sekarang banyak penipuan yang dilakukan penjual. Isi tidak sesuai pesanan, beli hp yang datang celana dalam, casing aja dll. Shopee tidak selektif menerima penjual ditokonya. Dan jelas keamanan shopee tidak bagusm",5,Positif,ada baiknya sekarang diterbitkan kebijakan untuk pembayaran cod pemesan dibolehkan membuka paket lebih dahulu jika sesuai pesanan dibayar jika tidak sesuai pesanan batalkan pembelian sebab sekarang banyak penipuan yang dilakukan penjual isi tidak sesuai pesanan beli hp yang datang celana dalam casing aja dll shopee tidak selektif menerima penjual ditokonya dan jelas keamanan shopee tidak bagusm,baiknya diterbitkan kebijakan pembayaran cod pemesan dibolehkan membuka paket sesuai pesanan dibayar sesuai pesanan batalkan pembelian penipuan penjual isi sesuai pesanan beli hp celana casing aja dll shopee selektif menerima penjual ditokonya keamanan shopee bagusm,"['baiknya', 'diterbitkan', 'kebijakan', 'pembayaran', 'cod', 'pemesan', 'dibolehkan', 'membuka', 'paket', 'sesuai', 'pesanan', 'dibayar', 'sesuai', 'pesanan', 'batalkan', 'pembelian', 'penipuan', 'penjual', 'isi', 'sesuai', 'pesanan', 'beli', 'hp', 'celana', 'casing', 'aja', 'dll', 'shopee', 'selektif', 'menerima', 'penjual', 'ditokonya', 'keamanan', 'shopee', 'bagusm']",baik terbit bijak bayar cod mes boleh buka paket sesuai pesan bayar sesuai pesan batal beli tipu jual isi sesuai pesan beli hp celana casing aja dll shopee selektif terima jual toko aman shopee bagusm
"Belanja di shopee banyak variasi produknya, kualitasnya baik, harganya terjangkau, hanya saja ada kurir yang tidak profesional dalam melayani pembeli. Saran saya agar penjual mencoba mengirim paket lewat ekspedisi yang lain seperti JNT",5,Positif,belanja di shopee banyak variasi produknya kualitasnya baik harganya terjangkau hanya saja ada kurir yang tidak profesional dalam melayani pembeli saran saya agar penjual mencoba mengirim paket lewat ekspedisi yang lain seperti jnt,belanja shopee variasi produknya kualitasnya harganya terjangkau kurir profesional melayani pembeli saran penjual mencoba mengirim paket ekspedisi jnt,"['belanja', 'shopee', 'variasi', 'produknya', 'kualitasnya', 'harganya', 'terjangkau', 'kurir', 'profesional', 'melayani', 'pembeli', 'saran', 'penjual', 'mencoba', 'mengirim', 'paket', 'ekspedisi', 'jnt']",belanja shopee variasi produk kualitas harga jangkau kurir profesional layan beli saran jual coba kirim paket ekspedisi jnt
"Maaf sabwlumnya.., sy main shopee geme itu untuk ngumpulin coin, dan untuk beli pulsa/.kuota., krn ekonomi sy pas²an../.cumpon/.meffet.. klo ga sedia pulsa ya sudah, lebih baik sy keluar lagi dr Shopee.., ato klo ada Shopee driver 🚙 sy mau gabung..🙏🤔😮‍💨👌👍💪",4,,maaf sabwlumnya sy main shopee geme itu untuk ngumpulin coin dan untuk beli pulsakuota krn ekonomi sy pasancumponmeffet klo ga sedia pulsa ya sudah lebih baik sy keluar lagi dr shopee ato klo ada shopee driver  sy mau gabung,maaf sabwlumnya sy main shopee geme ngumpulin coin beli pulsakuota krn ekonomi sy pasancumponmeffet klo ga sedia pulsa ya sy dr shopee ato klo shopee driver sy gabung,"['maaf', 'sabwlumnya', 'sy', 'main', 'shopee', 'geme', 'ngumpulin', 'coin', 'beli', 'pulsakuota', 'krn', 'ekonomi', 'sy', 'pasancumponmeffet', 'klo', 'ga', 'sedia', 'pulsa', 'ya', 'sy', 'dr', 'shopee', 'ato', 'klo', 'shopee', 'driver', 'sy', 'gabung']",maaf sabwlumnya sy main shopee geme ngumpulin coin beli pulsakuota krn ekonomi sy pasancumponmeffet klo ga sedia pulsa ya sy dr shopee ato klo shopee driver sy gabung
"Habis update malah fiturnya makin kagak bener ,, mau free ongkir harus rekomendasi dari shoope ,,sedangkan jasa kirim yang direkomendasikan tidak rekomended,, kembalikan fitur ganti jasa kirim kyk dulu lagi,,,",1,Negatif,habis update malah fiturnya makin kagak bener  mau free ongkir harus rekomendasi dari shoope sedangkan jasa kirim yang direkomendasikan tidak rekomended kembalikan fitur ganti jasa kirim kyk dulu lagi,habis update fiturnya kagak bener free ongkir rekomendasi shoope jasa kirim direkomendasikan rekomended kembalikan fitur ganti jasa kirim kyk,"['habis', 'update', 'fiturnya', 'kagak', 'bener', 'free', 'ongkir', 'rekomendasi', 'shoope', 'jasa', 'kirim', 'direkomendasikan', 'rekomended', 'kembalikan', 'fitur', 'ganti', 'jasa', 'kirim', 'kyk']",habis update fiturnya kagak bener free ongkir rekomendasi shoope jasa kirim rekomendasi rekomended kembali fitur ganti jasa kirim kyk
"Shopee murah bangetttt tapi pengiriman nya untuk Kalimantan Timur pake spx belum bagus min, paket saya banyak tidak diantar,dan dikembalikan ketoko.bener sudah di klaim voucher tapi tetap aja sudah nunggu lama,kembali ke jasa jnt min, biar cepat,apalagi saya suka belanja min,balikin ke jnt min,spx payah.",5,Positif,shopee murah bangetttt tapi pengiriman nya untuk kalimantan timur pake spx belum bagus min paket saya banyak tidak diantardan dikembalikan ketokobener sudah di klaim voucher tapi tetap aja sudah nunggu lamakembali ke jasa jnt min biar cepatapalagi saya suka belanja minbalikin ke jnt minspx payah,shopee murah bangetttt pengiriman nya kalimantan timur pake spx bagus min paket diantardan dikembalikan ketokobener klaim voucher aja nunggu lamakembali jasa jnt min biar cepatapalagi suka belanja minbalikin jnt minspx payah,"['shopee', 'murah', 'bangetttt', 'pengiriman', 'nya', 'kalimantan', 'timur', 'pake', 'spx', 'bagus', 'min', 'paket', 'diantardan', 'dikembalikan', 'ketokobener', 'klaim', 'voucher', 'aja', 'nunggu', 'lamakembali', 'jasa', 'jnt', 'min', 'biar', 'cepatapalagi', 'suka', 'belanja', 'minbalikin', 'jnt', 'minspx', 'payah']",shopee murah bangetttt kirim nya kalimantan timur pake spx bagus min paket diantardan kembali ketokobener klaim voucher aja nunggu lamakembali jasa jnt min biar cepatapalagi suka belanja minbalikin jnt minspx payah
"Fitur pencarian nya ngaco masa nyari apa munculnya apa.fitur seleksi dari harga terendah dan tertingginya juga sama,harganya tetap tidak beraturan",5,Positif,fitur pencarian nya ngaco masa nyari apa munculnya apafitur seleksi dari harga terendah dan tertingginya juga samaharganya tetap tidak beraturan,fitur pencarian nya ngaco nyari munculnya apafitur seleksi harga terendah tertingginya samaharganya beraturan,"['fitur', 'pencarian', 'nya', 'ngaco', 'nyari', 'munculnya', 'apafitur', 'seleksi', 'harga', 'terendah', 'tertingginya', 'samaharganya', 'beraturan']",fitur cari nya ngaco nyari muncul apafitur seleksi harga rendah tinggi samaharganya atur
"Saya sangat kecewa belanja di shopee,,setiap cod barang selalu kandas di J&T labuha bacan,,dan tak pernah sampai di tujuan,,sedangkan jarak dari labuha bacan sampe obi masih 1 hari perjalanan,,saya pesan COD tpi knp saat barang nyampe di J&T labuha bacan pihak J&T malah minta di transfer dulu baru barang di sampai kan,,masih mending kalo di sampai kn udah bnyak orang korban kena tipu J&T labuha bacan,,mohon pihak J&T pusat di tindak lanjuti J&T bacan labuha,,",1,Negatif,saya sangat kecewa belanja di shopeesetiap cod barang selalu kandas di jt labuha bacandan tak pernah sampai di tujuansedangkan jarak dari labuha bacan sampe obi masih  hari perjalanansaya pesan cod tpi knp saat barang nyampe di jt labuha bacan pihak jt malah minta di transfer dulu baru barang di sampai kanmasih mending kalo di sampai kn udah bnyak orang korban kena tipu jt labuha bacanmohon pihak jt pusat di tindak lanjuti jt bacan labuha,kecewa belanja shopeesetiap cod barang kandas jt labuha bacandan tujuansedangkan jarak labuha bacan sampe obi perjalanansaya pesan cod tpi knp barang nyampe jt labuha bacan jt transfer barang kanmasih mending kalo kn udah bnyak orang korban kena tipu jt labuha bacanmohon jt pusat tindak lanjuti jt bacan labuha,"['kecewa', 'belanja', 'shopeesetiap', 'cod', 'barang', 'kandas', 'jt', 'labuha', 'bacandan', 'tujuansedangkan', 'jarak', 'labuha', 'bacan', 'sampe', 'obi', 'perjalanansaya', 'pesan', 'cod', 'tpi', 'knp', 'barang', 'nyampe', 'jt', 'labuha', 'bacan', 'jt', 'transfer', 'barang', 'kanmasih', 'mending', 'kalo', 'kn', 'udah', 'bnyak', 'orang', 'korban', 'kena', 'tipu', 'jt', 'labuha', 'bacanmohon', 'jt', 'pusat', 'tindak', 'lanjuti', 'jt', 'bacan', 'labuha']",kecewa belanja shopeesetiap cod barang kandas jt labuha bacandan tujuansedangkan jarak labuha bacan sampe obi perjalanansaya pesan cod tpi knp barang nyampe jt labuha bacan jt transfer barang kanmasih mending kalo kn udah bnyak orang korban kena tipu jt labuha bacanmohon jt pusat tindak lanjut jt bacan labuha
Aplikasi yg amat sangat membatu saya satu aplikasi bisa segalanya.bisa belanja dengan bnyk gratis ongkir.ada spay later bisa belanja kebutuhan walau tanggal blm gajian ditmbh skrng ada shoope pinjam byr bulanan dengan bunga rendah.ada game jg bisa main ngilangin jenuh.pokonya top bngt dah.semoga shoope vidionya kmbali ke sistem awal bs bnyk dpt koin.mksh shopee udh bnyk bantu saya.mmmmmuuuaahhh,5,Positif,aplikasi yg amat sangat membatu saya satu aplikasi bisa segalanyabisa belanja dengan bnyk gratis ongkirada spay later bisa belanja kebutuhan walau tanggal blm gajian ditmbh skrng ada shoope pinjam byr bulanan dengan bunga rendahada game jg bisa main ngilangin jenuhpokonya top bngt dahsemoga shoope vidionya kmbali ke sistem awal bs bnyk dpt koinmksh shopee udh bnyk bantu sayammmmmuuuaahhh,aplikasi yg membatu aplikasi segalanyabisa belanja bnyk gratis ongkirada spay later belanja kebutuhan tanggal blm gajian ditmbh skrng shoope pinjam byr bulanan bunga rendahada game jg main ngilangin jenuhpokonya top bngt dahsemoga shoope vidionya kmbali sistem bs bnyk dpt koinmksh shopee udh bnyk bantu sayammmmmuuuaahhh,"['aplikasi', 'yg', 'membatu', 'aplikasi', 'segalanyabisa', 'belanja', 'bnyk', 'gratis', 'ongkirada', 'spay', 'later', 'belanja', 'kebutuhan', 'tanggal', 'blm', 'gajian', 'ditmbh', 'skrng', 'shoope', 'pinjam', 'byr', 'bulanan', 'bunga', 'rendahada', 'game', 'jg', 'main', 'ngilangin', 'jenuhpokonya', 'top', 'bngt', 'dahsemoga', 'shoope', 'vidionya', 'kmbali', 'sistem', 'bs', 'bnyk', 'dpt', 'koinmksh', 'shopee', 'udh', 'bnyk', 'bantu', 'sayammmmmuuuaahhh']",aplikasi yg batu aplikasi segalanyabisa belanja bnyk gratis ongkirada spay later belanja butuh tanggal blm gaji ditmbh skrng shoope pinjam byr bulan bunga rendahada game jg main ngilangin jenuhpokonya top bngt dahsemoga shoope vidionya kmbali sistem bs bnyk dpt koinmksh shopee udh bnyk bantu sayammmmmuuuaahhh
"Shopee aneh banget, masa alamat spfood yg biasa disetting bisa kelempar jauh banget sampe saya harus bayar uang ongkos lebih, menghubungi CS ga bisa. Udah beberapa kali, mau batalin pesanan yg belum ada 5 detik ga bisa.",1,Negatif,shopee aneh banget masa alamat spfood yg biasa disetting bisa kelempar jauh banget sampe saya harus bayar uang ongkos lebih menghubungi cs ga bisa udah beberapa kali mau batalin pesanan yg belum ada  detik ga bisa,shopee aneh banget alamat spfood yg disetting kelempar banget sampe bayar uang ongkos menghubungi cs ga udah kali batalin pesanan yg detik ga,"['shopee', 'aneh', 'banget', 'alamat', 'spfood', 'yg', 'disetting', 'kelempar', 'banget', 'sampe', 'bayar', 'uang', 'ongkos', 'menghubungi', 'cs', 'ga', 'udah', 'kali', 'batalin', 'pesanan', 'yg', 'detik', 'ga']",shopee aneh banget alamat spfood yg disetting lempar banget sampe bayar uang ongkos hubung cs ga udah kali batalin pesan yg detik ga
"Buat shopee aku bener""ngucapin thank you so much,karna udah jadi tempat belanja online dengan harga murah.buat Tim"" shopee terimakasih juga buat kurir"" juga so,shopee kalian the best sih gk rugi buat belanja online di sini soalnya fitur' shopee itu sangat menjanjikan. Semoga shopee jadi tempat belanja yang jujur dan amanah untuk para pembeli/ pelanagnnya,SEMAGAT SHOPEE BESERTA TIM""NYA",5,Positif,buat shopee aku benerngucapin thank you so muchkarna udah jadi tempat belanja online dengan harga murahbuat tim shopee terimakasih juga buat kurir juga soshopee kalian the best sih gk rugi buat belanja online di sini soalnya fitur shopee itu sangat menjanjikan semoga shopee jadi tempat belanja yang jujur dan amanah untuk para pembeli pelanagnnyasemagat shopee beserta timnya,shopee benerngucapin thank you so muchkarna udah belanja online harga murahbuat tim shopee terimakasih kurir soshopee the best sih gk rugi belanja online fitur shopee menjanjikan semoga shopee belanja jujur amanah pembeli pelanagnnyasemagat shopee beserta timnya,"['shopee', 'benerngucapin', 'thank', 'you', 'so', 'muchkarna', 'udah', 'belanja', 'online', 'harga', 'murahbuat', 'tim', 'shopee', 'terimakasih', 'kurir', 'soshopee', 'the', 'best', 'sih', 'gk', 'rugi', 'belanja', 'online', 'fitur', 'shopee', 'menjanjikan', 'semoga', 'shopee', 'belanja', 'jujur', 'amanah', 'pembeli', 'pelanagnnyasemagat', 'shopee', 'beserta', 'timnya']",shopee benerngucapin thank you so muchkarna udah belanja online harga murahbuat tim shopee terimakasih kurir soshopee the best sih gk rugi belanja online fitur shopee janji moga shopee belanja jujur amanah beli pelanagnnyasemagat shopee serta tim
"Bukti kalo flash sale itu hanya trik. Kita simpan screenshot nya kalo pihak shopee perlu bukti. Udah jelas dan tepat, tinggal buat pesanan malah ada aja keterangan yang di keluarkan. Dari pukul 00.00 sampai pukul 01.20 selalu seperti itu.",1,Negatif,bukti kalo flash sale itu hanya trik kita simpan screenshot nya kalo pihak shopee perlu bukti udah jelas dan tepat tinggal buat pesanan malah ada aja keterangan yang di keluarkan dari pukul  sampai pukul  selalu seperti itu,bukti kalo flash sale trik simpan screenshot nya kalo shopee bukti udah tinggal pesanan aja keterangan keluarkan,"['bukti', 'kalo', 'flash', 'sale', 'trik', 'simpan', 'screenshot', 'nya', 'kalo', 'shopee', 'bukti', 'udah', 'tinggal', 'pesanan', 'aja', 'keterangan', 'keluarkan']",bukti kalo flash sale trik simpan screenshot nya kalo shopee bukti udah tinggal pesan aja terang keluar
"Shopee balikin ga opsi pengiriman kyk dlu. (Jnt dsb),sumpah expedisi2 yg skrg lemot bgt,apalagi ekspedisi a....... Yg biasanya pake jnt dr jkt-sby maks 2hari. Skrg dgn expedisi lain bs 4-5hari. Trs ini ya masalah koin, dr yg awalnya dpt 20 skrg cmn 2, pelit bgt lu. Mndg ga usah bagi2 koin.",3,,shopee balikin ga opsi pengiriman kyk dlu jnt dsbsumpah expedisi yg skrg lemot bgtapalagi ekspedisi a yg biasanya pake jnt dr jktsby maks hari skrg dgn expedisi lain bs hari trs ini ya masalah koin dr yg awalnya dpt  skrg cmn  pelit bgt lu mndg ga usah bagi koin,shopee balikin ga opsi pengiriman kyk dlu jnt dsbsumpah expedisi yg skrg lemot bgtapalagi ekspedisi a yg pake jnt dr jktsby maks skrg dgn expedisi bs trs ya koin dr yg dpt skrg cmn pelit bgt lu mndg ga koin,"['shopee', 'balikin', 'ga', 'opsi', 'pengiriman', 'kyk', 'dlu', 'jnt', 'dsbsumpah', 'expedisi', 'yg', 'skrg', 'lemot', 'bgtapalagi', 'ekspedisi', 'a', 'yg', 'pake', 'jnt', 'dr', 'jktsby', 'maks', 'skrg', 'dgn', 'expedisi', 'bs', 'trs', 'ya', 'koin', 'dr', 'yg', 'dpt', 'skrg', 'cmn', 'pelit', 'bgt', 'lu', 'mndg', 'ga', 'koin']",shopee balikin ga opsi kirim kyk dlu jnt dsbsumpah expedisi yg skrg lot bgtapalagi ekspedisi a yg pake jnt dr jktsby maks skrg dgn expedisi bs trs ya koin dr yg dpt skrg cmn pelit bgt lu mndg ga koin
"Sudah bagus sejauh ini,tapi tolong kasih pilihan jasa kirimnya.jangan yang rekomendasi dari Shopee saja.soalnya bisa di kirim pakai jasa SPx dan itu jasa kirim paling lambat dan paling menyebalkan.paket cod belum ada konfirmasi via wa malah sudah di retur pihak SPx.tolong yah kak kasih opsi pengiriman yang customer cocok atau mau",5,Positif,sudah bagus sejauh initapi tolong kasih pilihan jasa kirimnyajangan yang rekomendasi dari shopee sajasoalnya bisa di kirim pakai jasa spx dan itu jasa kirim paling lambat dan paling menyebalkanpaket cod belum ada konfirmasi via wa malah sudah di retur pihak spxtolong yah kak kasih opsi pengiriman yang customer cocok atau mau,bagus initapi tolong kasih pilihan jasa kirimnyajangan rekomendasi shopee sajasoalnya kirim pakai jasa spx jasa kirim lambat menyebalkanpaket cod konfirmasi via wa retur spxtolong yah kak kasih opsi pengiriman customer cocok,"['bagus', 'initapi', 'tolong', 'kasih', 'pilihan', 'jasa', 'kirimnyajangan', 'rekomendasi', 'shopee', 'sajasoalnya', 'kirim', 'pakai', 'jasa', 'spx', 'jasa', 'kirim', 'lambat', 'menyebalkanpaket', 'cod', 'konfirmasi', 'via', 'wa', 'retur', 'spxtolong', 'yah', 'kak', 'kasih', 'opsi', 'pengiriman', 'customer', 'cocok']",bagus initapi tolong kasih pilih jasa kirimnyajangan rekomendasi shopee sajasoalnya kirim pakai jasa spx jasa kirim lambat menyebalkanpaket cod konfirmasi via wa retur spxtolong yah kak kasih opsi kirim customer cocok
"Alhamdulillah bisa beli barang tanpa harus keluar rumah,bisa pilih2 barang apapun dg gampang dan barang dikirim selalu tepat waktu walau kadang dapat barang yg ga sesuai ekspektasi,mgkn karena kurang ketelitian saya baca deskripsi produknya",5,Positif,alhamdulillah bisa beli barang tanpa harus keluar rumahbisa pilih barang apapun dg gampang dan barang dikirim selalu tepat waktu walau kadang dapat barang yg ga sesuai ekspektasimgkn karena kurang ketelitian saya baca deskripsi produknya,alhamdulillah beli barang rumahbisa pilih barang apapun dg gampang barang dikirim kadang barang yg ga sesuai ekspektasimgkn ketelitian baca deskripsi produknya,"['alhamdulillah', 'beli', 'barang', 'rumahbisa', 'pilih', 'barang', 'apapun', 'dg', 'gampang', 'barang', 'dikirim', 'kadang', 'barang', 'yg', 'ga', 'sesuai', 'ekspektasimgkn', 'ketelitian', 'baca', 'deskripsi', 'produknya']",alhamdulillah beli barang rumahbisa pilih barang apa dg gampang barang kirim kadang barang yg ga sesuai ekspektasimgkn teliti baca deskripsi produk
