content,score,Label
Cukup pekek bintang 1 ja Menurut sya Aplikasi shope hanya mencari keuntungan pribadi buktinya sya blanja oderan tidak sesuwai pesanan pihak shope pun diem tdak ada bertangung jawab saat saya laporin.. Ke dua..saya Daftar ke shope berulang2 tidak bisa di buka menunya padahal Daftar dengan Nomer bener Imail juga bener masukin kode klarifikasinya juga udah bner bikin Identitas udah bner alamat pun juga udah bner tapi nyatanya gk bisa juga buka menu dan plyananya justru tdak di permudah..,1,Negatif
"saya pengguna Shopee sejak lama, pembelian Shopee food saya sudah beratus2, namun saya selalu mengeluhkan sistem flash salenya, ketika saya sudah memilih makanan dengan diskon flash sale sy kemudian top up Shopee pay dengan harga makanan tersebut, namun ketika sy cekout makanan lngsung hilang dari keranjang karena habis, walaupun dilakukan dengan cepat tetap saja selalu habis. klihatan dari cerita saya sepertinya saya yg salah karena berebutan flash sale, tapi menurut sy ini sangat mrugikan sy",3,
"Terimakasih sudah memberikan yang terbaik, tolong kasih tau kejujuran adalah kepuasan pelanggan TOKO ASG CITY SHOP sudah jelas warna jauh berbeda bilang nya efek kamera dan saya foto tetap hasil sama, tp tetap ngotot akhirnya saya tanya anda menggunakan kamera atau hp, untuk membuktikan apakah efek kamera atau bukan karena saya mau membuktikan tp jawaban tepat Ngotot efek kamera",5,Positif
"Maaf ni ya saya kasi bintang 3 ketatin lagi keamanannya, masih banyak toko toko gak jelas, belinya barang bagus pas datang cuma wadah isinya gak jelas. Masak top 1 apk belanja online banyak penipu🙄🙄",3,
"Tolong ya shopee. Balikin opsi ekspedisi yang bisa dipilih sendiri sama user. Kita nih udah paham, ekspedisi mana yang paling cepet sampe di daerah masing-masing. Bikin repot tau, barang lama sampenya. Biasanya pake ekspedisi A cuma sehari, ini pake yg lain sampe berhari-hari",1,Negatif
"Kenapanya setiap mau liat barang itu lagi GK bisa katanya ""barang yang anda cari tidak terdaftar"" ya kayak gitu lah kok gitu sih kenapa padahal mau liat barang yang mau di beli sering banget kayak gini udah berkali kali, ini bug bukan pliss tolongg kalo bug di perbaiki dong capek kek gini Mulu ahh, untung aja udah kebeli duluan 😭😭",1,Negatif
"Kanapa setiap kita pesan barang haru melalui jasa SPX,. Soalnya setiap saya pedang paket selalu telat sampainya, Kemarin saya pedang barang di daerah yg sama, tapi jasa yg kirim yg berbedah, berselisi 3 hari belom juga Sampai.",5,Positif
"Belanja soppy online,aman,mudah,santai sebelum buat pesanan baca dulu sekripsinya agar sesuai yang diinginkan, bila barang tidak sesuai bisa pengembalian, mantap soppy 👍",5,Positif
"Sudah enak-enak pake J&T dan JNE eh malah di hilangkan di ganti dengan SPX malah lebih parah pengiriman yang biasanya 3 hari sampe, pake SPX 5 hari, 1 minggu baru nyampe, parahhh",1,Negatif
"Pengiriman SPX Hemat sama Standar gak ada bedanya, malah lebih cepet nyampe yg Hemat daripada Standar, di pengiriman Ongkir standar lebih mahal, tapi performa kalah sama yg Hemat",1,Negatif
"Semnjak pakai shoppe nggk pernah ada kendala , mau beli apa aja mudah nggk ribet. Mau cerita dikit pengalamanku baru kmren ada masalah karna hp keriset dan data ilang semua dn akun shoppeku nggk bisa login. Pas mintak tolong sama cs nya , Alhamdulillah masha allah enak bgt , bner² di bantu smpe akun shoppe nya bisa login lagi. Thank you shoppe",5,Positif
"buat shoppe yang terhormat, tolong tindak lanjut toko yang menjual barang elektronik kayak hp,, mesin,,yang tidak jujur,, itu saran,,karena barang di bayar bukan pakai daun, 3 dulu bintang nya maaf,,kok saran lain jawab nya ongkir gmna ni shoppe, setelah di update aplikasinya cepat buat panas😀😀👎👎",2,Negatif
"Kecewa sama CS Shopee yg tdk kompeten. Member udh platinum dan udh sering belanja tapi kualitas layanan tdk di tingkatkan. Mana sekarang gratis ongkir juga dikurangi, dan harus beli voucher Shopee plus, lama2 kalian tersaingi sm olshop lain. Tolong kasihtau cs nya jgn malas2an kerja, jawab keluhan member dengan tepat. Selama ini cs hanya seperti robot, tdk dapat diandalkan.",1,Negatif
Hayyy... Bisa gak sih kalo pas pengantaran paket itu di beri notif sedang di antar ke alamat tujuan ke dalam notif aplikasi.. Dan di lampirkan di pengantaran ke alamat tujuan siapa nama kurirnya... Saran aja kayak si ti tok.,4,Positif
"Banyak SPAM/NOTIF iklan KONYOL. Malah g nyaman buat ngabisin duitku disini. Kalo pengen barangnya laku, ngotak dikit lah kalo bikin iklan. Malah kayak web judi, banyakan iklan yang KONYOL",1,Negatif
Mempermudah akses berbelanja.. semakin maju dan selalu berinovasi dalam memuaskan kebutuhan belanja para pelanggan. Dan selalu senantiasa memberikan discount yg menarik. Maju terus dan sukses selalu,5,Positif
"Bagus appnya minim bug, dan banyak dapat kupon juga. Tapi saya takut pake paylater lagi karna tau kalo terlambat bayar ada dendanya, takut, Riba itu🙏🙏🙏",4,Positif
"Maaf bintang 1, karena pelayanan CS YANG PALING JELEK SEJELEKNYA DIBANDINGKAN CUSTOMER SERVICE APLIKASI LAINNYA. Kenapa bisa bilang kek gitu, 1. skor shopee tiba tiba berkurang 20 poin yaudah aku chat cs buat laporin kenapa skor shopee ku tiba tiba berkurang, ok aman dan disuruh tungguin selama sebulan, dan kenyataanya apa yak tidak ada perubahan skor sama sekali . 2.Ini aku onbid ojol shopee dari 12 malam sampai jam 14 siang, dikasih 4 orderan doang dan planga plongo gk jelas selama 7 jam GG pi",1,Negatif
"makin berat aja ini aplikasi, gak ramah di hp entry, tolong dikasih opsi biar tumbnail video gak jalan otomatis,, hp entry ngos ngosan!!! pdhl msh pake chipset SD662 udah terasa berratt, srg lag saat disentuh sana sini",2,Negatif
"Untuk versi yg ini, makin ribet..... Sdh nomer pin setelah pembayaran, kenapa harus ditambah verifikasi wajah juga????, baru proses pembayaran bisa dilakukan di Shopee pay later.",3,
"Pengalaman belanja online yang sangat menarik dan menyenangkan barang sangat bermutu, berkualitas, terjangkau dan yang penting sesuai gambar dan seller nya bener bener tanggung jawab dalam semua hal termasuk dalam pengiriman, semoga terus seperti itu dan ditingkatkan lagi dalam semua aspek, kualitas dan kuantitas sukses selalu shopee",5,Positif
"Kok setelah di perbaharui jadi g bisa pilih jasa kirim yg kita mau, sekrg malah otomatis pilih sendiri dr sistem, tolong kembalikan seperti sebelumnya sehingga pembeli bisa bebas memilih sendiri jasa pengirimannya",3,
"Ada apa dengan SPinjam, 2x Pinjaman cair terus.. Pembayaran juga tidak pernah telat.. knp pas lagi butuh dana. Ajukan pinjaman ke 3 ko di tolak dgn alasan kredit skor saya tidak baik.. Sedangkan shopee meter saya berada di angka 625.. Terus Spaylater saya malah dapat limit tambahan.. Tolong donk pihak shoope d perbaiki sistem SPinjam nya.. kalau sudah di perbaiki saya kembalikan ke bintang 5",3,
"21052056DH00KU Pihak shopee tidak mau membantu proses pengembalian barang / kasus penipuan oleh penjual, padahal transaksi belum sampai 24 jam. Walaupun uang sudah di teruskan k penjual, seharusnya pihak shopee bs menjembatani dan membantu penyelesaian penipuan oleh penjual. Di Tokopedia sama bukalapak gampang, mereka mau bantu, tp klo di shopee payah, RUGI BESAR.... mending Uninstal sebelum rugi lebih banyak, yg di bela penjual tidak mungutamakan pembeli",5,Positif
Makin kesini makin dikurang-kurangin fitur-nya. Gak asik dan tampilannya malah aneh gak strategis dilihatnya.,1,Negatif
"Pesanan yg saya pesan dari tgl 1 september, sampai sekarang sudah 13 september masih belum sampai juga loh. Tidak ada konfirmasi dari SPX nya, saya mau menyampaikan komplain ke CS pun error terus. Benar-benar kecewa.",1,Negatif
Kenapa setiap saya beli barang elektronik sampenya selalu lama... kalo gak 4 hari ya 5 hari... padahal estimasi cuma 1 atau 2 hari.. kecewa kecewa... mending ke tokopedia aja deh... apanya yg jarak... stack di tempat selama 2 hari kendala jarak apa... emang udah gak konsisten... habis pay leter lunas juga gw hapus.. gw pindah ke yg lain... apa sekalian aja gak gw bayar ya,1,Negatif
Saya cukup puas menggunakan aplikasi shoppe terpercaya dan ada solusi ketika kita blanja menemukan masalah.cs shoppe sangat membantu dan fast respon. Hampir setiap nonton live shoppe bnyak dpt koin😆 lumayan bisa digunakan bt potongan blanja.BELANJA ONLINE DI SHOPPE AJA🥰🤩🤩,5,Positif
"Sejak tahun 2020 saya penggunaan Shopee, barang yang saya pesan datang selalu tepat waktunya, dengan jasa kurir yang berbeda beda, dan di saat 2024 ini paket datang nya semakin lama 2 minggu baru tiba bahkan lebih dari 2 minggu. Sangat di sayangkan padahal Shopee ini banyak pengguanya. Dengan jasa SPX Standar pelayanan pengirimannya semakin seperti kyak keong ( Lama/ lambat/ tidak sesuai dengan estimasi kedatangannya). Ini Khusus wilayah Kalimantan Barat khususnya Kabupaten sanggau.",3,
"Pelanggan tidak diberikan keleluasaan untuk memilih jasa logistik. Sehingga terdapat akumulasi pengiriman di SPX yang berakibat kepada penurunan kualitas layanan dan bahkan keterlambatan. Walaupun terdapat pemilihan opsi jasa logistik, seller banyak yang tidak mengaktifkan opsi lain.",1,Negatif
"Sekarang setiap bulannya kalau sudah melewati shoping day, setiap bulannya selalu error gak bisa dibuka, kenapa ya.. Tolong perbaiki lebih baik lagi jangan sering sering error",3,
Pembeli tidak bisa pilih (ubah) jasa kirim setelah checkout. Kalau pilih sebelum checkout jadi tidak dapat gratis ongkir. Agak mengecewakan karena saya jadi tidak bisa menghindari jasa kirim yang lelet di daerah saya. Mohon dipertimbangkan untuk kembali ke cara yang lama.,3,
suka sekali belanja di shopee gak perlu keluar rumah gak ngeluarin bensin gak capek capek cukup klik klik buat pesanan beli deh dan yang paling saya suka banyak diskon di tambah koin beeh Tambah irit ni si dompet terima kasih shopee,5,Positif
"Akhir akhir ini.. aplikasi shopee tidak profesional, biasa nya pesanan nyampe nya 2 hari paling lambat 3 hari. Inima udah hampir mau 5 hari belom datang sama sekali .. padahal aing lagi butuh banget sama barang itu. Tp ternyata sekelas shopee bisa diley gitu .",1,Negatif
"Please donk shoppe balikin fitur yg bisa pilih ekspedisi . Sebel banget klo ga bisa pilih ekspedisi tuh jdnya lelet sampenya . Terus please balikin fitur koin kayak dulu lagi . Yg langsung masuk di tampilan utama, ga perlu harus nunggu besoknya baru bisa diambil . Sebel banget.. udah gitu ini tadi koin yg udh ditabung malah ilang . Aneh banget",3,
Aplikasi sialan! Kenapa sekarang shopee aplikasinya suka pop-up sendiri atau terbuka sendiri ketika kita sedang asyik membuka aplikasi yang lain? Kebijakan macam apa yg kalian bikin dengan pembaruan kalian sehingga merugikan pengguna begini??!!,1,Negatif
Tolong tambahkan fitur nama dan nomer handphone kurir supaya dari pihak pembeli bisa menghubungi ketika kurir tidak tahu alamat....dan juga banyak paket yang kembali lagi ke pedagang gara2 kurir malas... Tolong tambahkan fitur tersebut,3,
"Aplikasi shopee bagus dan sangat membantu Tapi kenapa ya Akir Akir ini kok pengiriman g secepat waktu saya baru gabung shopee dulu (Kiriman sering menginap dulu,g langsung dikirim ke lokasi transit berikutnya)",5,Positif
Jangan sampai terjerat shopee paylater 5% per bulan dari seluruh total tagihanan dan bunganya gede banget mending beli/ kredit perorangan lebih manusiawi Yok kita kembali hidupkan pasar/ toko kecil sebab uang nya akan selalu berputar belum lagi beli barang yg dikirim tidak sesuai untuk return juga ribet dan jauh mending beli di toko. Pasar aja bisa sama tau dan bisa nego,1,Negatif
"Update shoppe terbaru sangat tidak bagus karena tidak bisa memilih jasa kirim,yang sebelumnya bisa sekarang tidak , dan sekarang ada yang alamat dibatasi jadi tidak bisa cek out !!!",5,Positif
"Sangat kecewa dengan expedisi SPX dari shopee, kerja mereka lama, pesanan sering tidak sampai dan malah pesanan di batalkan secara sepihak. mohon di kembalikan fitur memilih expedisi.",1,Negatif
Percuma saja akun sampai member gold transaksi sudah sampai jutaan tapi limit paylater nya cuma dikasi 300 ribu dan itu pun di bekukan .. Dan spinjam pun tidak bisa aktivasi. Selama saya menggunakan shoppe tidak pernah menikmati shopee pay later dan spinjam.. maaf saya uninstal saja aplikasi nya ..terima kasih,1,Negatif
Tiap buka aplikasi shope pasti hp jg lelet kaya ngelag .klik atau mau keluar pun susah...sdh sy coba d wifi / jaringan seluler pun tetap ajh lelet/ngelag. mohon d perbaiki karena bukan saya saja yg lain pun berkomentar sama!!!! Sekarang ini expedisi shopee jd lama..kelamaan d expedisi jakarta bandung biasanya 2 hari sampai skrng 4-5 hari🥶 Merugikan waktu penjual dan pembeli!!! (TOLONG D PERBAIKI SISTEM DAN EXPEDISI NYA!!!),1,Negatif
"Belanja dishoppy krn sudah percaya , walau kadang ada kecewa, dari kualitas & pengiriman barang. Makanya belanja lebih prioritas yg ada di Mall.",5,Positif
"Enak sih belanja disini. Tapi sering kesal sama jasa kirim SPX selalu lambat dan kadang juga barangnya nggak dikirim sama sekali, saran aja sih mending SPX nggak udah dipake deh kalau pelayanannya nggak bagus.",3,
S pay gw gk bisa gara² apa gk tau.. Apa gara² seller. Krn oderan gk sengaja hp kena air. Gw cancel hari itu jg gk ada 1 detik. Tp dia gk trima.. ttp di anter trus. Gw gk mau.. lalu laporan kali. Sdh lama pakai sope. Baru kli ni dari lebaran s.pay gw gk bisa serta cod nya jg gk bisa smpe skrng.,3,
"barang tidak sesuai, itu kesalahan tokonya, ya dikembalikan, dan ada tawaran COD cek dulu , kenapa sudah 1 bulan lebih tidak bisa COD, merugikan toko lain yg produknya bagus2, katena nda bisa COD",2,Negatif
"Semakin di update perbarui semakin banyak juga nge bug aplikasinya , tolong di perbaiki lagi , dari mulai pesan barang dan sudah di batalkan gak jadi beli , tapi pihak toko tidak ada respon tidak ada notif , barang tau tau sudah sampai ke tempat , atau sampai ke tujuan pengirim",5,Positif
"Mau bayar qris pake Shoope pay harus ada iklan muncul, alhasil kepencet dan bikin lama. Ui/ux spt biasa berat banget... Btw padahal penyimpanan masih longgar, sinyal kyat, dan cacge udah bersih. Masih lemot nich berat banget aplikasinya",1,Negatif
"belanja di shopee mudah murah banyak diskon,,, tolong cod aku di aktifin,,gara gara retur,,aku retur memang barang nya tidak sesuai,,aku belanja di shoopi sudah platinum kk,,tolong aktifin lgi ya cod nya 🙏🙏🥰🥰",5,Positif
"Kenapa sekarang shopee tidak bisa memilih jasa pengiriman sesuai yang kita inginkan,sekarang jasa pengiriman otomatis dipilihkan dari shopee,dan itu tidak sesuai dengan keinginan kita,kadang dapat jasa pengiriman yang lemot.Tolong kembalikan pilihan ekspedisi",1,Negatif
"Saya sangat kecewa belanja di shopee,,setiap cod barang selalu kandas di J&T labuha bacan,,dan tak pernah sampai di tujuan,,sedangkan jarak dari labuha bacan sampe obi masih 1 hari perjalanan,,saya pesan COD tpi knp saat barang nyampe di J&T labuha bacan pihak J&T malah minta di transfer dulu baru barang di sampai kan,,masih mending kalo di sampai kn udah bnyak orang korban kena tipu J&T labuha bacan,,mohon pihak J&T pusat di tindak lanjuti J&T bacan labuha,,",1,Negatif
"Habis update malah fiturnya makin kagak bener ,, mau free ongkir harus rekomendasi dari shoope ,,sedangkan jasa kirim yang direkomendasikan tidak rekomended,, kembalikan fitur ganti jasa kirim kyk dulu lagi,,,",1,Negatif
"Saya ingin memakai ekspedisi yg duluu yg bebas milih trus sama gratisongkir ,klo yg sekarang bisa milih tp byr ongkir . Shopee skrg beda sm yg dulu lebih asik yg dulu. Kembalikn shopee yg duluu.",1,Negatif
Garansi 10.000 jika barang tidak sampai sesuai tgl yg di tentukan. Begitu paket tidak datang dan benar ada garansi 10.000. Tetapi... 😁😁😁😁 garansi 10.000 tersebut hanya bisa di gunakan pada marchant tertentu yang diatas harga 2.5jt wkwkwk. Jadi kabijakan barang tidak sampai ada garansi tidak menguntungkan sama sekali kepada para pelanggan.tks,2,Negatif
"Aplikasi yang membantu kesejahtera'an orang banyak, serta mempunyai kualitas baik, untuk memudahkan dan mengurangi aktifitas mobilitas, sehingga mengurangi kemacetan dan polusi, di indonesia , cukup buka aplikasi dan tunggu di rumah pesanan tiba..",5,Positif
"Dear shoope sebagai pembeli, Aku udah muak banget sama kurir rekomendasi/ SPX Tolong hapus aja lah kebijakan kurir rekomendasi / SPX, udah puluhan paket pakai ekspedi itu gak pernah ontime pasti didelay sampai 3hari kan anying, Giliran pakai ekspedisi lain voucher ongkir tidak berlaku.. Terpaksa banget pakai ekspedisi SPX, SEJAK UPDATE KEBIJAKAN 2024, kalo ga ada revisi, stop lah pakai shoope",1,Negatif
"Memberikan kemudahan dalam transaksi dan berbelanja segala kebutuhan ada, lengkap, juga sangat memuaskan, tidak seperti ol shoop sebelah,selalu MENGECEWAKAN, hadirnya shoope membuat trauma saya ya dulu MENGECEWAKAN, sekarang malah MEMBAHAGIAKAN saya ketika ingin berbelanja ol shoop lagi dan lagi.. Saya Berharap, Semoga SHOOPEE kedepannya tetap terus menjaga PERFORMAnya,karna shoope SANGAT SANGAT MEMBANTU KAMI, dan juga MENGUNTUNGKAN BUAT KAMI para pencinta shoopingg yg tidak mw capek dan ribet.",5,Positif
Ga usa sering2 verifikasi gambar utk buktiin pengguna adalah manusiaa.. Ga cuma sekali tapi 3x..mana loadingnya lama...saya gamau main puzzle. Tiap buka minta verifikasi. Apakah yg buka bukan manusia? Keamanan jgn sampe mengganggu. Vrifikasi 6 bulan sekali bisa.,1,Negatif
